case_id,time,time_fraction,x,exact_density,cse_density,absolute_density_error,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,physics_gated_dkan_fv_engineering_density,physics_gated_dkan_fv_engineering_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
stress05,0.0,0.0,0.1923828125,0.2,0.2,0.0,5.027656769075205e-05,0.12621789,0.07378211319446565,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1943359375,0.2,0.2,0.0,5.027656769075205e-05,0.12495736,0.0750426396727562,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1962890625,0.2,0.2,0.0,5.027656769075205e-05,0.124418594,0.07558140605688096,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1982421875,0.2,0.2,0.0,5.027656769075205e-05,0.12528388,0.07471611797809602,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2001953125,0.2,0.2,0.0,5.027656769075205e-05,0.12637818,0.07362182140350343,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2021484375,0.2,0.2,0.0,5.027656769075205e-05,0.1276676,0.0723323941230774,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2041015625,0.2,0.2,0.0,5.027656769075205e-05,0.1291075,0.0708924949169159,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2060546875,0.2,0.2,0.0,5.027656769075205e-05,0.13064465,0.06935535073280336,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2080078125,0.2,0.2,0.0,5.027656769075205e-05,0.13222048,0.06777952313423158,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2099609375,0.2,0.2,0.0,5.027656769075205e-05,0.13377519,0.06622481048107148,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2119140625,0.2,0.2,0.0,5.027656769075205e-05,0.13525131,0.06474868655204774,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2138671875,0.2,0.2,0.0,5.027656769075205e-05,0.13659684,0.06340315639972688,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2158203125,0.2,0.2,0.0,5.027656769075205e-05,0.13776669,0.06223331093788148,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2177734375,0.2,0.2,0.0,5.027656769075205e-05,0.13872372,0.061276283860206615,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2197265625,0.2,0.2,0.0,5.027656769075205e-05,0.13943852,0.06056147515773774,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2216796875,0.2,0.2,0.0,5.027656769075205e-05,0.13988945,0.06011055111885072,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2236328125,0.2,0.2,0.0,5.027656769075205e-05,0.1400632,0.059936803579330455,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2255859375,0.2,0.2,0.0,5.027656769075205e-05,0.13995582,0.06004418134689332,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2275390625,0.2,0.2,0.0,5.027656769075205e-05,0.139574,0.06042599380016328,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2294921875,0.2,0.2,0.0,5.027656769075205e-05,0.13893636,0.06106364428997041,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2314453125,0.2,0.2,0.0,5.027656769075205e-05,0.1380742,0.06192579567432405,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2333984375,0.2,0.2,0.0,5.027656769075205e-05,0.13703091,0.0629690855741501,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2353515625,0.2,0.2,0.0,5.027656769075205e-05,0.13586022,0.06413978040218354,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2373046875,0.2,0.2,0.0,5.027656769075205e-05,0.1346229,0.06537709832191468,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2392578125,0.2,0.2,0.0,5.027656769075205e-05,0.13338293,0.06661706864833833,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2412109375,0.2,0.2,0.0,5.027656769075205e-05,0.1322031,0.0677968978881836,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2431640625,0.2,0.2,0.0,5.027656769075205e-05,0.13114081,0.06885918676853181,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2451171875,0.2,0.2,0.0,5.027656769075205e-05,0.13024548,0.06975452303886415,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2470703125,0.2,0.2,0.0,5.027656769075205e-05,0.12955609,0.07044391036033631,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2490234375,0.2,0.2,0.0,5.027656769075205e-05,0.12910071,0.0708992898464203,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2509765625,0.2,0.2,0.0,5.027656769075205e-05,0.12889619,0.07110380828380586,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2529296875,0.2,0.2,0.0,5.027656769075205e-05,0.12894934,0.0710506558418274,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2548828125,0.2,0.2,0.0,5.027656769075205e-05,0.1292574,0.07074260413646699,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2568359375,0.2,0.2,0.0,5.027656769075205e-05,0.12980923,0.07019076943397523,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.2587890625,0.2,0.2,0.0,5.027656769075205e-05,0.13058552,0.06941447854042054,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
