x,exact_density,piecewise_density,fixed_mc_density,fine_hllc_density,dkan_fv_density,dkan_fv_min_density,dkan_fv_max_density,legacy_dkan_fv_density,legacy_dkan_fv_min_density,legacy_dkan_fv_max_density,dkan_tv2_density,dkan_tv2_min_density,dkan_tv2_max_density,fno_density,fno_min_density,fno_max_density,exact_velocity,piecewise_velocity,fixed_mc_velocity,fine_hllc_velocity,dkan_fv_velocity,dkan_fv_min_velocity,dkan_fv_max_velocity,legacy_dkan_fv_velocity,legacy_dkan_fv_min_velocity,legacy_dkan_fv_max_velocity,dkan_tv2_velocity,dkan_tv2_min_velocity,dkan_tv2_max_velocity,fno_velocity,fno_min_velocity,fno_max_velocity,exact_pressure,piecewise_pressure,fixed_mc_pressure,fine_hllc_pressure,dkan_fv_pressure,dkan_fv_min_pressure,dkan_fv_max_pressure,legacy_dkan_fv_pressure,legacy_dkan_fv_min_pressure,legacy_dkan_fv_max_pressure,dkan_tv2_pressure,dkan_tv2_min_pressure,dkan_tv2_max_pressure,fno_pressure,fno_min_pressure,fno_max_pressure
0.8330078125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4028516,0.399399,0.41102633,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19171461,-0.19739845,-0.17822781,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28508258,0.2742545,0.29667592
0.8349609375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40446487,0.39848715,0.41034633,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.1917266,-0.1984447,-0.177946,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28405073,0.27343917,0.29809648
0.8369140625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40613168,0.3978217,0.4098034,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19241923,-0.19942227,-0.17805564,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28310993,0.27252442,0.29934445
0.8388671875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40777227,0.39748248,0.40946037,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19379127,-0.20012587,-0.1784065,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28228194,0.27158856,0.3003865
0.8408203125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40930307,0.39752388,0.4093475,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19580889,-0.20039353,-0.17885837,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28157315,0.2706964,0.3011938
0.8427734375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40946317,0.39797318,0.4106457,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19840205,-0.20011622,-0.17928922,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28097785,0.26989618,0.3017454
0.8447265625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40977693,0.39882967,0.4117334,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19924176,-0.2014662,-0.17959943,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28048092,0.26921952,0.30203253
0.8466796875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4102338,0.40006647,0.41251707,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19777316,-0.2048662,-0.1797159,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28006303,0.26868263,0.3020604
0.8486328125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4107613,0.4016324,0.41296807,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19576347,-0.20844597,-0.1795932,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.27970374,0.2682894,0.30185106
0.8505859375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.41127697,0.40345556,0.4130812,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19330692,-0.2120395,-0.17921585,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.27938604,0.26803446,0.30144432
0.8525390625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.41169748,0.40544719,0.41287604,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19052711,-0.21548173,-0.17859897,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2790991,0.2679076,0.30089712
0.8544921875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4119453,0.40750766,0.41239572,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.18756557,-0.21861842,-0.17778951,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.27884036,0.267896,0.30028173
0.8564453125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.41170582,0.4095335,0.4119584,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.18456772,-0.2213153,-0.1768645,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2786164,0.2679863,0.29968083
