time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.1025390625,0.445,0.0,0.7190026044845581,0.2740026044845581,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1044921875,0.445,0.0,0.7260295152664185,0.28102951526641845,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1064453125,0.445,0.0,0.734350323677063,0.289350323677063,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1083984375,0.445,0.0,0.7433501482009888,0.29835014820098876,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1103515625,0.445,0.0,0.7523322105407715,0.3073322105407715,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1123046875,0.445,0.0,0.7605456113815308,0.31554561138153076,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1142578125,0.445,0.0,0.7672498822212219,0.3222498822212219,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1162109375,0.445,0.0,0.771799623966217,0.32679962396621703,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1181640625,0.445,0.0,0.7737422585487366,0.32874225854873657,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1201171875,0.445,0.0,0.772889256477356,0.32788925647735595,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1220703125,0.445,0.0,0.7693442106246948,0.3243442106246948,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1240234375,0.445,0.0,0.7634804844856262,0.3184804844856262,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1259765625,0.445,0.0,0.7558788657188416,0.31087886571884155,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1279296875,0.445,0.0,0.74724280834198,0.30224280834198,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1298828125,0.445,0.0,0.738315761089325,0.29331576108932494,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1318359375,0.445,0.0,0.7298075556755066,0.2848075556755066,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1337890625,0.445,0.0,0.7223393321037292,0.27733933210372924,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1357421875,0.445,0.0,0.7164068818092346,0.2714068818092346,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1376953125,0.445,0.0,0.7123647928237915,0.2673647928237915,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1396484375,0.445,0.0,0.7104282975196838,0.26542829751968383,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1416015625,0.445,0.0,0.710684061050415,0.26568406105041503,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1435546875,0.445,0.0,0.7131015062332153,0.2681015062332153,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1455078125,0.445,0.0,0.7175462245941162,0.2725462245941162,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1474609375,0.445,0.0,0.7237869501113892,0.27878695011138915,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1494140625,0.445,0.0,0.7314937114715576,0.2864937114715576,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1513671875,0.445,0.0,0.7402392029762268,0.2952392029762268,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
