time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.1201171875,1.0,0.0,1.1145895719528198,0.11458957195281982,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1220703125,1.0,0.0,1.1354930400848389,0.13549304008483887,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1240234375,1.0,0.0,1.1550222635269165,0.1550222635269165,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1259765625,1.0,0.0,1.172070860862732,0.17207086086273193,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1279296875,1.0,0.0,1.1857550144195557,0.18575501441955566,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1298828125,1.0,0.0,1.195081114768982,0.19508111476898193,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1318359375,1.0,0.0,1.1989036798477173,0.19890367984771729,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1337890625,1.0,0.0,1.1961567401885986,0.19615674018859863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1357421875,1.0,0.0,1.1861497163772583,0.1861497163772583,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1376953125,1.0,0.0,1.1686973571777344,0.16869735717773438,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1396484375,1.0,0.0,1.144046664237976,0.14404666423797607,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1416015625,1.0,0.0,1.1127623319625854,0.11276233196258545,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1435546875,1.0,0.0,1.0756858587265015,0.07568585872650146,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1455078125,1.0,0.0,1.0339891910552979,0.03398919105529785,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
