case_id,time,time_fraction,method,method_label,primitive_rms_l2
moving_contact,0.09999999999999999,0.3333333333333333,fno_operator,FNO,0.6094815092833654
moving_contact,0.09999999999999999,0.3333333333333333,hllc_piecewise_constant,128-cell HLLC-PC,0.038778678978315315
moving_contact,0.09999999999999999,0.3333333333333333,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03589499727554006
moving_contact,0.09999999999999999,0.3333333333333333,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03589497167563993
moving_contact,0.09999999999999999,0.3333333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.034943581210967065
moving_contact,0.09999999999999999,0.3333333333333333,hllc_muscl_fine,512-cell HLLC,0.02000943254345836
moving_contact,0.12499999999999999,0.41666666666666663,fno_operator,FNO,0.6867137226428099
moving_contact,0.12499999999999999,0.41666666666666663,hllc_piecewise_constant,128-cell HLLC-PC,0.03910081156212473
moving_contact,0.12499999999999999,0.41666666666666663,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.035202443731183974
moving_contact,0.12499999999999999,0.41666666666666663,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.035202444955510184
moving_contact,0.12499999999999999,0.41666666666666663,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.034454677096276025
moving_contact,0.12499999999999999,0.41666666666666663,hllc_muscl_fine,512-cell HLLC,0.02183818633086703
moving_contact,0.15,0.5,fno_operator,FNO,0.7085392409139363
moving_contact,0.15,0.5,hllc_piecewise_constant,128-cell HLLC-PC,0.0403565800850233
moving_contact,0.15,0.5,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03691572310435095
moving_contact,0.15,0.5,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03691572601946012
moving_contact,0.15,0.5,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.036425365876213506
moving_contact,0.15,0.5,hllc_muscl_fine,512-cell HLLC,0.02082770032748992
moving_contact,0.175,0.5833333333333334,fno_operator,FNO,0.7272810637901495
moving_contact,0.175,0.5833333333333334,hllc_piecewise_constant,128-cell HLLC-PC,0.03812075883856772
moving_contact,0.175,0.5833333333333334,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03592079969757206
moving_contact,0.175,0.5833333333333334,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.035920803607588335
moving_contact,0.175,0.5833333333333334,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.035718023110495746
moving_contact,0.175,0.5833333333333334,hllc_muscl_fine,512-cell HLLC,0.022336917094457717
moving_contact,0.19999999999999998,0.6666666666666666,fno_operator,FNO,0.79552275776624
moving_contact,0.19999999999999998,0.6666666666666666,hllc_piecewise_constant,128-cell HLLC-PC,0.0392711566045354
moving_contact,0.19999999999999998,0.6666666666666666,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03738535216496507
moving_contact,0.19999999999999998,0.6666666666666666,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03738535411281023
moving_contact,0.19999999999999998,0.6666666666666666,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.037298631937686
moving_contact,0.19999999999999998,0.6666666666666666,hllc_muscl_fine,512-cell HLLC,0.021302262420155194
moving_contact,0.22499999999999998,0.75,fno_operator,FNO,0.8599187093668248
moving_contact,0.22499999999999998,0.75,hllc_piecewise_constant,128-cell HLLC-PC,0.03524337874592872
moving_contact,0.22499999999999998,0.75,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03619595153775137
moving_contact,0.22499999999999998,0.75,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03619599485649751
moving_contact,0.22499999999999998,0.75,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.036255011965020685
moving_contact,0.22499999999999998,0.75,hllc_muscl_fine,512-cell HLLC,0.022654276250888894
moving_contact,0.24999999999999997,0.8333333333333333,fno_operator,FNO,0.9253516958219976
moving_contact,0.24999999999999997,0.8333333333333333,hllc_piecewise_constant,128-cell HLLC-PC,0.036548219216353414
moving_contact,0.24999999999999997,0.8333333333333333,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03742254444186501
moving_contact,0.24999999999999997,0.8333333333333333,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03742256316127883
moving_contact,0.24999999999999997,0.8333333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.03750912971971626
moving_contact,0.24999999999999997,0.8333333333333333,hllc_muscl_fine,512-cell HLLC,0.02159616053498702
moving_contact,0.27499999999999997,0.9166666666666666,fno_operator,FNO,0.9938378221964668
moving_contact,0.27499999999999997,0.9166666666666666,hllc_piecewise_constant,128-cell HLLC-PC,0.038140999938047274
moving_contact,0.27499999999999997,0.9166666666666666,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03894062162205034
moving_contact,0.27499999999999997,0.9166666666666666,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03894063580254
moving_contact,0.27499999999999997,0.9166666666666666,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.03903071899030673
moving_contact,0.27499999999999997,0.9166666666666666,hllc_muscl_fine,512-cell HLLC,0.02282502282153131
moving_contact,0.3,1.0,fno_operator,FNO,1.065520207271101
moving_contact,0.3,1.0,hllc_piecewise_constant,128-cell HLLC-PC,0.039501785767234635
moving_contact,0.3,1.0,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.037666829409817394
moving_contact,0.3,1.0,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.037666832085687434
moving_contact,0.3,1.0,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.037493967833860456
moving_contact,0.3,1.0,hllc_muscl_fine,512-cell HLLC,0.02178092203147966
double_rarefaction,0.0,0.0,fno_operator,FNO,0.6125665844882451
double_rarefaction,0.0,0.0,hllc_piecewise_constant,128-cell HLLC-PC,1.0683126035464243e-16
double_rarefaction,0.0,0.0,hllc_fixed_mc_subcell,128-cell HLLC-MC,1.0683126035464243e-16
double_rarefaction,0.0,0.0,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,1.0683126035464243e-16
double_rarefaction,0.0,0.0,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,1.0683126035464243e-16
double_rarefaction,0.0,0.0,hllc_muscl_fine,512-cell HLLC,1.0683126035464243e-16
double_rarefaction,0.012499999999999999,0.08333333333333333,fno_operator,FNO,0.613844938951741
double_rarefaction,0.012499999999999999,0.08333333333333333,hllc_piecewise_constant,128-cell HLLC-PC,0.037550140434969216
double_rarefaction,0.012499999999999999,0.08333333333333333,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03154236957847245
double_rarefaction,0.012499999999999999,0.08333333333333333,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03149288361222935
double_rarefaction,0.012499999999999999,0.08333333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.031121907516772178
double_rarefaction,0.012499999999999999,0.08333333333333333,hllc_muscl_fine,512-cell HLLC,0.008405022735519442
double_rarefaction,0.024999999999999998,0.16666666666666666,fno_operator,FNO,0.6190855354113165
double_rarefaction,0.024999999999999998,0.16666666666666666,hllc_piecewise_constant,128-cell HLLC-PC,0.027249954099899738
double_rarefaction,0.024999999999999998,0.16666666666666666,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.02266729936196955
double_rarefaction,0.024999999999999998,0.16666666666666666,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.022742921822455735
double_rarefaction,0.024999999999999998,0.16666666666666666,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.022530622045974145
double_rarefaction,0.024999999999999998,0.16666666666666666,hllc_muscl_fine,512-cell HLLC,0.00633189794303792
double_rarefaction,0.0375,0.25,fno_operator,FNO,0.6270818283422284
double_rarefaction,0.0375,0.25,hllc_piecewise_constant,128-cell HLLC-PC,0.02269007740206404
double_rarefaction,0.0375,0.25,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.01884414579796006
double_rarefaction,0.0375,0.25,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.01888441394681808
double_rarefaction,0.0375,0.25,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.018814913552989188
double_rarefaction,0.0375,0.25,hllc_muscl_fine,512-cell HLLC,0.006066035111589085
double_rarefaction,0.049999999999999996,0.3333333333333333,fno_operator,FNO,0.6372623716053905
